agency_cd,site_no,datetime,tz_cd,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius","Dissolved oxygen, water, unfiltered, milligrams per liter","Temperature, water, degrees Celsius","Gage height, feet",,
USGS,2172050,1/16/21 2:15,EST,179,9.8,10.7,16.61,,
USGS,2172050,1/16/21 2:30,EST,184,9.9,10.7,16.42,,
USGS,2172050,1/16/21 2:45,EST,160,10,10.7,16.2,,
USGS,2172050,1/16/21 3:00,EST,160,9.9,10.6,16.02,,
USGS,2172050,1/16/21 3:15,EST,164,9.9,10.7,15.81,,
USGS,2172050,1/16/21 3:30,EST,132,10,10.6,15.59,,
USGS,2172050,1/16/21 3:45,EST,130,10,10.6,15.39,,
USGS,2172050,1/16/21 4:00,EST,118,10,10.5,15.17,,
USGS,2172050,1/16/21 4:15,EST,115,10,10.5,14.93,,
USGS,2172050,1/16/21 4:30,EST,115,10,10.5,14.74,,
USGS,2172050,1/16/21 4:45,EST,102,10,10.5,14.56,,
USGS,2172050,1/16/21 5:00,EST,99,10,10.5,14.4,,
USGS,2172050,1/16/21 5:15,EST,97,10,10.4,14.29,,
USGS,2172050,1/16/21 5:30,EST,98,10,10.4,14.18,,
USGS,2172050,1/16/21 5:45,EST,97,10,10.4,14.14,,
USGS,2172050,1/16/21 6:00,EST,91,10,10.4,14.13,,
USGS,2172050,1/16/21 6:15,EST,90,10,10.4,14.19,,
USGS,2172050,1/16/21 6:30,EST,89,10,10.4,14.29,,
USGS,2172050,1/16/21 6:45,EST,87,10,10.4,14.47,,
USGS,2172050,1/16/21 7:00,EST,89,10,10.3,14.68,,
USGS,2172050,1/16/21 7:15,EST,88,10,10.3,14.88,,
USGS,2172050,1/16/21 7:30,EST,86,10,10.3,15.06,,
USGS,2172050,1/16/21 7:45,EST,86,9.9,10.3,15.28,,
USGS,2172050,1/16/21 8:00,EST,84,9.9,10.3,15.52,,
USGS,2172050,1/16/21 8:15,EST,89,9.9,10.3,15.76,,
USGS,2172050,1/16/21 8:30,EST,87,9.9,10.3,16.03,,
USGS,2172050,1/16/21 8:45,EST,87,9.9,10.3,16.28,,
USGS,2172050,1/16/21 9:00,EST,88,9.9,10.3,16.52,,
USGS,2172050,1/16/21 9:15,EST,93,9.9,10.4,16.71,,
USGS,2172050,1/16/21 9:30,EST,97,10,10.4,16.88,,
USGS,2172050,1/16/21 9:45,EST,96,10,10.4,17.01,,
USGS,2172050,1/16/21 10:00,EST,106,10,10.4,17.17,,
USGS,2172050,1/16/21 10:15,EST,117,10,10.5,17.31,,
USGS,2172050,1/16/21 10:30,EST,132,10,10.5,17.44,,
USGS,2172050,1/16/21 10:45,EST,137,10,10.6,17.56,,
USGS,2172050,1/16/21 11:00,EST,143,10,10.6,17.66,,
USGS,2172050,1/16/21 11:15,EST,144,10,10.6,17.76,,
USGS,2172050,1/16/21 11:30,EST,145,10,10.6,17.85,,
USGS,2172050,1/16/21 11:45,EST,149,10,10.7,17.92,,
USGS,2172050,1/16/21 12:00,EST,152,10,10.7,17.96,,
USGS,2172050,1/16/21 12:15,EST,156,10,10.7,18.01,,
USGS,2172050,1/16/21 12:30,EST,158,10,10.7,18.02,,
USGS,2172050,1/16/21 12:45,EST,167,10,10.8,18,,
USGS,2172050,1/16/21 13:00,EST,170,10,10.8,17.96,,
USGS,2172050,1/16/21 13:15,EST,176,10,10.8,17.85,,
USGS,2172050,1/16/21 13:30,EST,178,10,10.8,17.63,,
USGS,2172050,1/16/21 13:45,EST,181,10,10.8,17.36,,
USGS,2172050,1/16/21 14:00,EST,165,10.2,11.1,17.09,,
USGS,2172050,1/16/21 14:15,EST,158,10.2,11.1,16.83,,
USGS,2172050,1/16/21 14:30,EST,171,10.1,11,16.59,,
USGS,2172050,1/16/21 14:45,EST,172,10.1,10.9,16.41,,
USGS,2172050,1/16/21 15:00,EST,164,10.1,10.9,16.21,,
USGS,2172050,1/16/21 15:15,EST,149,10.1,10.8,15.96,,
USGS,2172050,1/16/21 15:30,EST,143,10.2,10.8,15.79,,
USGS,2172050,1/16/21 15:45,EST,144,10.1,10.8,15.56,,
USGS,2172050,1/16/21 16:00,EST,143,10.1,10.7,15.33,,
USGS,2172050,1/16/21 16:15,EST,140,10.1,10.7,15.09,,
USGS,2172050,1/16/21 16:30,EST,136,10.1,10.7,14.9,,
USGS,2172050,1/16/21 16:45,EST,131,10.1,10.6,14.63,,
USGS,2172050,1/16/21 17:00,EST,123,10.1,10.6,14.51,,
USGS,2172050,1/16/21 17:15,EST,122,10.1,10.6,14.19,,
USGS,2172050,1/16/21 17:30,EST,117,10.1,10.5,14.05,,
USGS,2172050,1/16/21 17:45,EST,109,10.2,10.5,13.81,,
USGS,2172050,1/16/21 18:00,EST,105,10.2,10.5,13.66,,
USGS,2172050,1/16/21 18:15,EST,103,10.2,10.5,13.48,,
USGS,2172050,1/16/21 18:30,EST,98,10.2,10.4,13.34,,
USGS,2172050,1/16/21 18:45,EST,95,10.2,10.4,13.22,,
USGS,2172050,1/16/21 19:00,EST,94,10.3,10.4,13.19,,
USGS,2172050,1/16/21 19:15,EST,93,10.3,10.4,13.23,,
USGS,2172050,1/16/21 19:30,EST,90,10.3,10.3,13.4,,
USGS,2172050,1/16/21 19:45,EST,91,10.3,10.3,13.62,,
USGS,2172050,1/16/21 20:00,EST,88,10.4,10.3,13.92,,
USGS,2172050,1/16/21 20:15,EST,86,10.4,10.3,14.3,,
USGS,2172050,1/16/21 20:30,EST,87,10.4,10.3,14.65,,
USGS,2172050,1/16/21 20:45,EST,86,10.3,10.3,15.02,,
USGS,2172050,1/16/21 21:00,EST,86,10.3,10.3,15.32,,
USGS,2172050,1/16/21 21:15,EST,86,10.2,10.3,15.58,,
USGS,2172050,1/16/21 21:30,EST,87,10.3,10.3,15.78,,
USGS,2172050,1/16/21 21:45,EST,87,10.3,10.3,15.99,,
USGS,2172050,1/16/21 22:00,EST,89,10.3,10.3,16.15,,
USGS,2172050,1/16/21 22:15,EST,93,10.2,10.3,16.3,,
USGS,2172050,1/16/21 22:30,EST,93,10.2,10.3,16.43,,
USGS,2172050,1/16/21 22:45,EST,94,10.2,10.3,16.53,,
USGS,2172050,1/16/21 23:00,EST,101,10.2,10.4,16.63,,
USGS,2172050,1/16/21 23:15,EST,109,10.2,10.4,16.69,,
USGS,2172050,1/16/21 23:30,EST,116,10.2,10.4,16.73,,
USGS,2172050,1/16/21 23:45,EST,120,10.2,10.4,16.77,,
USGS,2172050,1/17/21 0:00,EST,126,10.2,10.4,16.79,,
USGS,2172050,1/17/21 0:15,EST,127,10.2,10.4,16.81,,
USGS,2172050,1/17/21 0:30,EST,128,10.2,10.4,16.81,,
USGS,2172050,1/17/21 0:45,EST,128,10.1,10.4,16.77,,
USGS,2172050,1/17/21 1:00,EST,129,10.2,10.4,16.69,,
USGS,2172050,1/17/21 1:15,EST,129,10.1,10.4,16.53,,
USGS,2172050,1/17/21 1:30,EST,129,10.1,10.4,16.35,,
USGS,2172050,1/17/21 1:45,EST,128,10.2,10.3,16.18,,
USGS,2172050,1/17/21 2:00,EST,125,10.1,10.3,16.02,,
USGS,2172050,1/17/21 2:15,EST,124,10.1,10.2,15.87,,
USGS,2172050,1/17/21 2:30,EST,125,10.1,10.2,15.72,,
USGS,2172050,1/17/21 2:45,EST,124,10.1,10.2,15.57,,
USGS,2172050,1/17/21 3:00,EST,120,10.2,10.3,15.41,,
USGS,2172050,1/17/21 3:15,EST,107,10.2,10.2,15.19,,
USGS,2172050,1/17/21 3:30,EST,105,10.2,10.2,15.02,,
USGS,2172050,1/17/21 3:45,EST,105,10.2,10.2,14.8,,
USGS,2172050,1/17/21 4:00,EST,103,10.2,10.2,14.59,,
USGS,2172050,1/17/21 4:15,EST,102,10.2,10.2,14.38,,
USGS,2172050,1/17/21 4:30,EST,96,10.2,10.1,14.18,,
USGS,2172050,1/17/21 4:45,EST,96,10.2,10,14.01,,
USGS,2172050,1/17/21 5:00,EST,95,10.2,10.1,13.79,,
USGS,2172050,1/17/21 5:15,EST,92,10.3,10,13.61,,
USGS,2172050,1/17/21 5:30,EST,90,10.3,10,13.46,,
USGS,2172050,1/17/21 5:45,EST,91,10.2,10,13.33,,
USGS,2172050,1/17/21 6:00,EST,92,10.3,10,13.16,,
USGS,2172050,1/17/21 6:15,EST,88,10.3,9.9,13.14,,
USGS,2172050,1/17/21 6:30,EST,87,10.3,9.9,13.13,,
USGS,2172050,1/17/21 6:45,EST,87,10.3,9.9,13.2,,
USGS,2172050,1/17/21 7:00,EST,87,10.3,9.9,13.28,,
USGS,2172050,1/17/21 7:15,EST,85,10.3,9.8,13.43,,
USGS,2172050,1/17/21 7:30,EST,85,10.3,9.8,13.7,,
USGS,2172050,1/17/21 7:45,EST,84,10.2,9.7,14.04,,
USGS,2172050,1/17/21 8:00,EST,84,10.3,9.8,14.39,,
USGS,2172050,1/17/21 8:15,EST,84,10.2,9.8,14.73,,
USGS,2172050,1/17/21 8:30,EST,83,10.3,9.7,15.01,,
USGS,2172050,1/17/21 8:45,EST,83,10.2,9.7,15.3,,
USGS,2172050,1/17/21 9:00,EST,84,10.2,9.7,15.58,,
USGS,2172050,1/17/21 9:15,EST,84,10.2,9.8,15.85,,
USGS,2172050,1/17/21 9:30,EST,84,10.2,9.8,16.11,,
USGS,2172050,1/17/21 9:45,EST,86,10.2,9.8,16.32,,
USGS,2172050,1/17/21 10:00,EST,88,10.2,9.9,16.51,,
USGS,2172050,1/17/21 10:15,EST,89,10.2,9.9,16.68,,
USGS,2172050,1/17/21 10:30,EST,89,10.3,10,16.81,,
USGS,2172050,1/17/21 10:45,EST,92,10.2,10,16.94,,
USGS,2172050,1/17/21 11:00,EST,97,10.2,10.1,17.05,,
USGS,2172050,1/17/21 11:15,EST,102,10.2,10.1,17.13,,
USGS,2172050,1/17/21 11:30,EST,107,10.2,10.2,17.19,,
USGS,2172050,1/17/21 11:45,EST,110,10.2,10.2,17.26,,
USGS,2172050,1/17/21 12:00,EST,111,10.2,10.2,17.32,,
USGS,2172050,1/17/21 12:15,EST,111,10.2,10.2,17.39,,
USGS,2172050,1/17/21 12:30,EST,112,10.2,10.3,17.45,,
USGS,2172050,1/17/21 12:45,EST,114,10.2,10.3,17.5,,
USGS,2172050,1/17/21 13:00,EST,116,10.2,10.4,17.52,,
USGS,2172050,1/17/21 13:15,EST,120,10.2,10.4,17.55,,
USGS,2172050,1/17/21 13:30,EST,121,10.2,10.5,17.53,,
USGS,2172050,1/17/21 13:45,EST,121,10.2,10.4,17.49,,
USGS,2172050,1/17/21 14:00,EST,123,10.2,10.5,17.36,,
USGS,2172050,1/17/21 14:15,EST,124,10.2,10.5,17.2,,
USGS,2172050,1/17/21 14:30,EST,125,10.2,10.5,17,,
USGS,2172050,1/17/21 14:45,EST,123,10.2,10.6,16.79,,
USGS,2172050,1/17/21 15:00,EST,123,10.3,10.6,16.6,,
USGS,2172050,1/17/21 15:15,EST,120,10.3,10.6,16.4,,
USGS,2172050,1/17/21 15:30,EST,120,10.3,10.5,16.2,,
USGS,2172050,1/17/21 15:45,EST,120,10.2,10.6,16.02,,
USGS,2172050,1/17/21 16:00,EST,118,10.2,10.5,15.81,,
USGS,2172050,1/17/21 16:15,EST,111,10.3,10.4,15.58,,
USGS,2172050,1/17/21 16:30,EST,111,10.3,10.4,15.36,,
USGS,2172050,1/17/21 16:45,EST,109,10.3,10.4,15.16,,
USGS,2172050,1/17/21 17:00,EST,110,10.3,10.3,14.88,,
USGS,2172050,1/17/21 17:15,EST,103,10.3,10.2,14.67,,
USGS,2172050,1/17/21 17:30,EST,102,10.3,10.2,14.47,,
USGS,2172050,1/17/21 17:45,EST,102,10.3,10.2,14.27,,
USGS,2172050,1/17/21 18:00,EST,99,10.3,10.2,14.05,,
USGS,2172050,1/17/21 18:15,EST,97,10.3,10.2,13.87,,
USGS,2172050,1/17/21 18:30,EST,95,10.3,10.2,13.73,,
USGS,2172050,1/17/21 18:45,EST,92,10.4,10.1,13.59,,
USGS,2172050,1/17/21 19:00,EST,91,10.4,10.1,13.54,,
USGS,2172050,1/17/21 19:15,EST,89,10.4,10.1,13.54,,
USGS,2172050,1/17/21 19:30,EST,88,10.4,10,13.68,,
USGS,2172050,1/17/21 19:45,EST,86,10.5,10,13.88,,
USGS,2172050,1/17/21 20:00,EST,86,10.5,10,14.13,,
USGS,2172050,1/17/21 20:15,EST,85,10.5,10,14.46,,
USGS,2172050,1/17/21 20:30,EST,85,10.5,10,14.76,,
USGS,2172050,1/17/21 20:45,EST,84,10.5,10,15.01,,
USGS,2172050,1/17/21 21:00,EST,84,10.5,10,15.26,,
USGS,2172050,1/17/21 21:15,EST,85,10.5,9.9,15.5,,
USGS,2172050,1/17/21 21:30,EST,85,10.5,9.9,15.74,,
USGS,2172050,1/17/21 21:45,EST,85,10.4,10,15.94,,
USGS,2172050,1/17/21 22:00,EST,86,10.4,10,16.11,,
USGS,2172050,1/17/21 22:15,EST,87,10.4,10,16.25,,
USGS,2172050,1/17/21 22:30,EST,90,10.4,10,16.39,,
USGS,2172050,1/17/21 22:45,EST,91,10.4,10.1,16.53,,
USGS,2172050,1/17/21 23:00,EST,92,10.4,10.1,16.67,,
USGS,2172050,1/17/21 23:15,EST,96,10.3,10.1,16.8,,
USGS,2172050,1/17/21 23:30,EST,101,10.3,10.1,16.92,,
USGS,2172050,1/17/21 23:45,EST,106,10.3,10.2,17.02,,
USGS,2172050,1/18/21 0:00,EST,108,10.3,10.2,17.07,,
USGS,2172050,1/18/21 0:15,EST,112,10.3,10.2,17.1,,
USGS,2172050,1/18/21 0:30,EST,113,10.3,10.2,17.11,,
USGS,2172050,1/18/21 0:45,EST,114,10.3,10.2,17.13,,
USGS,2172050,1/18/21 1:00,EST,113,10.3,10.2,17.1,,
USGS,2172050,1/18/21 1:15,EST,113,10.3,10.2,17.04,,
USGS,2172050,1/18/21 1:30,EST,114,10.3,10.3,16.95,,
USGS,2172050,1/18/21 1:45,EST,115,10.3,10.3,16.82,,
USGS,2172050,1/18/21 2:00,EST,115,10.3,10.3,16.67,,
USGS,2172050,1/18/21 2:15,EST,114,10.3,10.3,16.51,,
USGS,2172050,1/18/21 2:30,EST,107,10.2,10,16.36,,
USGS,2172050,1/18/21 2:45,EST,102,10.1,9.6,16.19,,
USGS,2172050,1/18/21 3:00,EST,108,10.2,9.8,16.03,,
USGS,2172050,1/18/21 3:15,EST,111,10.2,10.1,15.86,,
USGS,2172050,1/18/21 3:30,EST,111,10.3,10.1,15.7,,
USGS,2172050,1/18/21 3:45,EST,109,10.3,10.1,15.53,,
USGS,2172050,1/18/21 4:00,EST,106,10.3,10.1,15.34,,
USGS,2172050,1/18/21 4:15,EST,106,10.3,10.1,15.17,,
USGS,2172050,1/18/21 4:30,EST,106,10.3,10,14.99,,
USGS,2172050,1/18/21 4:45,EST,101,10.3,10,14.78,,
USGS,2172050,1/18/21 5:00,EST,102,10.3,10,14.61,,
USGS,2172050,1/18/21 5:15,EST,99,10.3,9.9,14.38,,
USGS,2172050,1/18/21 5:30,EST,95,10.4,9.9,14.22,,
USGS,2172050,1/18/21 5:45,EST,94,10.4,9.9,14.04,,
USGS,2172050,1/18/21 6:00,EST,92,10.4,9.9,13.88,,
USGS,2172050,1/18/21 6:15,EST,93,10.4,9.9,13.75,,
USGS,2172050,1/18/21 6:30,EST,90,10.4,9.8,13.67,,
USGS,2172050,1/18/21 6:45,EST,88,10.4,9.8,13.59,,
USGS,2172050,1/18/21 7:00,EST,89,10.4,9.8,13.49,,
USGS,2172050,1/18/21 7:15,EST,89,10.4,9.7,13.43,,
USGS,2172050,1/18/21 7:30,EST,89,10.4,9.7,13.45,,
USGS,2172050,1/18/21 7:45,EST,88,10.4,9.7,13.45,,
USGS,2172050,1/18/21 8:00,EST,85,10.5,9.6,13.54,,
USGS,2172050,1/18/21 8:15,EST,86,10.5,9.6,13.67,,
USGS,2172050,1/18/21 8:30,EST,85,10.5,9.6,13.88,,
USGS,2172050,1/18/21 8:45,EST,86,10.5,9.6,14.13,,
USGS,2172050,1/18/21 9:00,EST,85,10.5,9.6,14.37,,
USGS,2172050,1/18/21 9:15,EST,84,10.5,9.6,14.65,,
USGS,2172050,1/18/21 9:30,EST,85,10.4,9.6,14.93,,
USGS,2172050,1/18/21 9:45,EST,84,10.5,9.6,15.19,,
USGS,2172050,1/18/21 10:00,EST,84,10.4,9.6,15.44,,
USGS,2172050,1/18/21 10:15,EST,84,10.5,9.6,15.67,,
USGS,2172050,1/18/21 10:30,EST,84,10.5,9.6,15.83,,
USGS,2172050,1/18/21 10:45,EST,84,10.4,9.7,15.96,,
USGS,2172050,1/18/21 11:00,EST,85,10.4,9.7,16.05,,
USGS,2172050,1/18/21 11:15,EST,86,10.4,9.7,16.14,,
USGS,2172050,1/18/21 11:30,EST,87,10.4,9.8,16.23,,
USGS,2172050,1/18/21 11:45,EST,87,10.4,9.8,16.31,,
USGS,2172050,1/18/21 12:00,EST,89,10.4,9.8,16.41,,
USGS,2172050,1/18/21 12:15,EST,91,10.4,9.9,16.48,,
USGS,2172050,1/18/21 12:30,EST,92,10.4,9.9,16.56,,
USGS,2172050,1/18/21 12:45,EST,99,10.4,10,16.63,,
USGS,2172050,1/18/21 13:00,EST,101,10.4,10,16.7,,
USGS,2172050,1/18/21 13:15,EST,102,10.4,10.1,16.78,,
USGS,2172050,1/18/21 13:30,EST,103,10.4,10.1,16.82,,
USGS,2172050,1/18/21 13:45,EST,103,10.4,10.1,16.85,,
USGS,2172050,1/18/21 14:00,EST,104,10.4,10.2,16.85,,
USGS,2172050,1/18/21 14:15,EST,104,10.4,10.2,16.83,,
USGS,2172050,1/18/21 14:30,EST,105,10.4,10.2,16.77,,
USGS,2172050,1/18/21 14:45,EST,106,10.4,10.3,16.69,,
USGS,2172050,1/18/21 15:00,EST,105,10.4,10.3,16.6,,
USGS,2172050,1/18/21 15:15,EST,106,10.4,10.3,16.45,,
USGS,2172050,1/18/21 15:30,EST,105,10.4,10.4,16.25,,
USGS,2172050,1/18/21 15:45,EST,105,10.4,10.4,16.07,,
USGS,2172050,1/18/21 16:00,EST,104,10.4,10.4,15.88,,
USGS,2172050,1/18/21 16:15,EST,104,10.4,10.4,15.65,,
USGS,2172050,1/18/21 16:30,EST,104,10.4,10.4,15.44,,
USGS,2172050,1/18/21 16:45,EST,107,10.4,10.2,15.21,,
USGS,2172050,1/18/21 17:00,EST,99,10.4,10.1,14.97,,
USGS,2172050,1/18/21 17:15,EST,100,10.4,10.1,14.74,,
USGS,2172050,1/18/21 17:30,EST,99,10.4,10.1,14.48,,
USGS,2172050,1/18/21 17:45,EST,99,10.4,10,14.21,,
USGS,2172050,1/18/21 18:00,EST,95,10.4,10,13.98,,
USGS,2172050,1/18/21 18:15,EST,95,10.5,10,13.73,,
USGS,2172050,1/18/21 18:30,EST,93,10.5,9.9,13.5,,
USGS,2172050,1/18/21 18:45,EST,90,10.5,9.9,13.33,,
USGS,2172050,1/18/21 19:00,EST,90,10.5,9.9,13.1,,
USGS,2172050,1/18/21 19:15,EST,89,10.6,9.9,12.93,,
USGS,2172050,1/18/21 19:30,EST,88,10.6,9.9,12.88,,
USGS,2172050,1/18/21 19:45,EST,88,10.6,9.9,12.84,,
USGS,2172050,1/18/21 20:00,EST,86,10.7,9.9,12.95,,
USGS,2172050,1/18/21 20:15,EST,85,10.6,9.9,13.19,,
USGS,2172050,1/18/21 20:30,EST,85,10.7,9.8,13.42,,
USGS,2172050,1/18/21 20:45,EST,85,10.6,9.8,13.74,,
USGS,2172050,1/18/21 21:00,EST,85,10.7,9.8,14.07,,
USGS,2172050,1/18/21 21:15,EST,84,10.7,9.8,14.4,,
USGS,2172050,1/18/21 21:30,EST,83,10.7,9.8,14.72,,
USGS,2172050,1/18/21 21:45,EST,83,10.7,9.8,14.99,,
USGS,2172050,1/18/21 22:00,EST,84,10.7,9.8,15.22,,
USGS,2172050,1/18/21 22:15,EST,84,10.7,9.8,15.41,,
USGS,2172050,1/18/21 22:30,EST,84,10.6,9.8,15.57,,
USGS,2172050,1/18/21 22:45,EST,84,10.6,9.8,15.7,,
USGS,2172050,1/18/21 23:00,EST,85,10.6,9.8,15.83,,
USGS,2172050,1/18/21 23:15,EST,86,10.6,9.8,15.97,,
USGS,2172050,1/18/21 23:30,EST,87,10.6,9.8,16.1,,
USGS,2172050,1/18/21 23:45,EST,88,10.6,9.8,16.22,,
USGS,2172050,1/19/21 0:00,EST,89,10.6,9.8,16.35,,
USGS,2172050,1/19/21 0:15,EST,90,10.6,9.9,16.46,,
USGS,2172050,1/19/21 0:30,EST,91,10.5,9.9,16.57,,
USGS,2172050,1/19/21 0:45,EST,92,10.5,9.9,16.66,,
USGS,2172050,1/19/21 1:00,EST,95,10.5,9.9,16.7,,
USGS,2172050,1/19/21 1:15,EST,96,10.5,10,16.7,,
USGS,2172050,1/19/21 1:30,EST,96,10.5,10,16.69,,
USGS,2172050,1/19/21 1:45,EST,97,10.5,10,16.68,,
USGS,2172050,1/19/21 2:00,EST,98,10.5,10,16.67,,
USGS,2172050,1/19/21 2:15,EST,98,10.5,10,16.64,,
USGS,2172050,1/19/21 2:30,EST,99,10.5,10,16.57,,
USGS,2172050,1/19/21 2:45,EST,99,10.4,10,16.5,,
USGS,2172050,1/19/21 3:00,EST,99,10.4,10,16.37,,
USGS,2172050,1/19/21 3:15,EST,99,10.4,10,16.22,,
USGS,2172050,1/19/21 3:30,EST,99,10.4,9.9,16.07,,
USGS,2172050,1/19/21 3:45,EST,98,10.5,9.9,15.91,,
USGS,2172050,1/19/21 4:00,EST,97,10.4,9.8,15.76,,
USGS,2172050,1/19/21 4:15,EST,98,10.4,9.9,15.61,,
USGS,2172050,1/19/21 4:30,EST,98,10.4,9.8,15.45,,
USGS,2172050,1/19/21 4:45,EST,100,10.4,9.9,15.28,,
USGS,2172050,1/19/21 5:00,EST,93,10.5,9.8,15.1,,
USGS,2172050,1/19/21 5:15,EST,94,10.5,9.8,14.91,,
USGS,2172050,1/19/21 5:30,EST,93,10.5,9.8,14.74,,
USGS,2172050,1/19/21 5:45,EST,92,10.5,9.8,14.55,,
USGS,2172050,1/19/21 6:00,EST,92,10.5,9.8,14.38,,
USGS,2172050,1/19/21 6:15,EST,92,10.5,9.7,14.18,,
USGS,2172050,1/19/21 6:30,EST,88,10.6,9.7,14.01,,
USGS,2172050,1/19/21 6:45,EST,91,10.6,9.7,13.83,,
USGS,2172050,1/19/21 7:00,EST,89,10.6,9.7,13.71,,
USGS,2172050,1/19/21 7:15,EST,88,10.6,9.6,13.54,,
USGS,2172050,1/19/21 7:30,EST,86,10.6,9.6,13.46,,
USGS,2172050,1/19/21 7:45,EST,85,10.6,9.6,13.4,,
USGS,2172050,1/19/21 8:00,EST,86,10.6,9.6,13.37,,
USGS,2172050,1/19/21 8:15,EST,85,10.6,9.6,13.39,,
USGS,2172050,1/19/21 8:30,EST,84,10.6,9.6,13.44,,
USGS,2172050,1/19/21 8:45,EST,85,10.6,9.6,13.57,,
USGS,2172050,1/19/21 9:00,EST,84,10.7,9.6,13.81,,
USGS,2172050,1/19/21 9:15,EST,83,10.7,9.6,14.09,,
USGS,2172050,1/19/21 9:30,EST,83,10.7,9.6,14.42,,
USGS,2172050,1/19/21 9:45,EST,82,10.7,9.5,14.78,,
USGS,2172050,1/19/21 10:00,EST,82,10.7,9.5,15.11,,
USGS,2172050,1/19/21 10:15,EST,81,10.7,9.5,15.44,,
USGS,2172050,1/19/21 10:30,EST,81,10.7,9.5,15.71,,
USGS,2172050,1/19/21 10:45,EST,82,10.6,9.6,15.93,,
USGS,2172050,1/19/21 11:00,EST,83,10.7,9.6,16.1,,
USGS,2172050,1/19/21 11:15,EST,83,10.7,9.7,16.21,,
USGS,2172050,1/19/21 11:30,EST,84,10.7,9.7,16.31,,
USGS,2172050,1/19/21 11:45,EST,85,10.6,9.7,16.39,,
USGS,2172050,1/19/21 12:00,EST,86,10.6,9.7,16.49,,
USGS,2172050,1/19/21 12:15,EST,87,10.6,9.8,16.58,,
USGS,2172050,1/19/21 12:30,EST,88,10.6,9.8,16.68,,
USGS,2172050,1/19/21 12:45,EST,89,10.6,9.9,16.75,,
USGS,2172050,1/19/21 13:00,EST,91,10.6,9.9,16.82,,
USGS,2172050,1/19/21 13:15,EST,94,10.5,10,16.88,,
USGS,2172050,1/19/21 13:30,EST,94,10.6,10,16.93,,
USGS,2172050,1/19/21 13:45,EST,95,10.5,10,16.97,,
USGS,2172050,1/19/21 14:00,EST,95,10.6,10,17.01,,
USGS,2172050,1/19/21 14:15,EST,95,10.5,10.1,17.01,,
USGS,2172050,1/19/21 14:30,EST,95,10.5,10.1,17,,
USGS,2172050,1/19/21 14:45,EST,95,10.5,10.1,16.95,,
USGS,2172050,1/19/21 15:00,EST,96,10.5,10.2,16.86,,
USGS,2172050,1/19/21 15:15,EST,95,10.5,10.2,16.78,,
USGS,2172050,1/19/21 15:30,EST,96,10.5,10.2,16.64,,
USGS,2172050,1/19/21 15:45,EST,96,10.5,10.2,16.5,,
USGS,2172050,1/19/21 16:00,EST,95,10.6,10.2,16.32,,
USGS,2172050,1/19/21 16:15,EST,94,10.6,10.3,16.14,,
USGS,2172050,1/19/21 16:30,EST,94,10.6,10.3,15.94,,
USGS,2172050,1/19/21 16:45,EST,94,10.6,10.2,15.76,,
USGS,2172050,1/19/21 17:00,EST,94,10.6,10.2,15.58,,
USGS,2172050,1/19/21 17:15,EST,91,10.6,10,15.39,,
USGS,2172050,1/19/21 17:30,EST,91,10.6,10,15.17,,
USGS,2172050,1/19/21 17:45,EST,91,10.6,10,15,,
USGS,2172050,1/19/21 18:00,EST,92,10.6,10,14.76,,
USGS,2172050,1/19/21 18:15,EST,93,10.6,10,14.53,,
USGS,2172050,1/19/21 18:30,EST,90,10.6,10,14.39,,
USGS,2172050,1/19/21 18:45,EST,90,10.6,9.9,14.19,,
USGS,2172050,1/19/21 19:00,EST,91,10.6,9.9,14.02,,
USGS,2172050,1/19/21 19:15,EST,86,10.6,9.9,13.89,,
USGS,2172050,1/19/21 19:30,EST,88,10.7,9.9,13.76,,
USGS,2172050,1/19/21 19:45,EST,86,10.7,9.9,13.69,,
USGS,2172050,1/19/21 20:00,EST,85,10.7,9.9,13.66,,
USGS,2172050,1/19/21 20:15,EST,86,10.7,9.9,13.65,,
USGS,2172050,1/19/21 20:30,EST,87,10.7,9.9,13.65,,
USGS,2172050,1/19/21 20:45,EST,84,10.7,9.9,13.71,,
USGS,2172050,1/19/21 21:00,EST,84,10.7,9.9,13.77,,
USGS,2172050,1/19/21 21:15,EST,83,10.8,9.9,13.93,,
USGS,2172050,1/19/21 21:30,EST,83,10.8,9.9,14.14,,
USGS,2172050,1/19/21 21:45,EST,83,10.8,9.9,14.29,,
USGS,2172050,1/19/21 22:00,EST,83,10.8,9.9,14.5,,
USGS,2172050,1/19/21 22:15,EST,83,10.8,9.9,14.72,,
USGS,2172050,1/19/21 22:30,EST,83,10.7,9.9,14.94,,
USGS,2172050,1/19/21 22:45,EST,82,10.7,9.9,15.15,,
USGS,2172050,1/19/21 23:00,EST,83,10.7,9.9,15.38,,
USGS,2172050,1/19/21 23:15,EST,83,10.7,9.9,15.58,,
USGS,2172050,1/19/21 23:30,EST,83,10.7,9.9,15.77,,
USGS,2172050,1/19/21 23:45,EST,83,10.7,9.9,15.94,,
USGS,2172050,1/20/21 0:00,EST,84,10.7,9.9,16.06,,
USGS,2172050,1/20/21 0:15,EST,84,10.7,9.9,16.16,,
USGS,2172050,1/20/21 0:30,EST,85,10.7,9.9,16.26,,
USGS,2172050,1/20/21 0:45,EST,85,10.6,9.9,16.36,,
USGS,2172050,1/20/21 1:00,EST,87,10.6,9.9,16.46,,
